transaction_id,date,channel,business_unit,amount_usd,is_fraud,fraud_type,detection_method,loss_amount_usd,recovered_amount_usd,status
TXN-501731,2025-11-12 07:49:49,Card,Payments & Cards,35428.78,N,,,0.0,0.0,Cleared - False Positive
TXN-501359,2025-11-12 14:13:36,Mobile,Digital Banking,7453.27,N,,,0.0,0.0,Cleared - False Positive
TXN-502126,2025-11-12 15:52:46,ATM,Retail Banking,38603.6,Y,Card Skimming,ML Model,35415.32,9517.7,Charged Off
TXN-502282,2025-11-13 06:40:21,Wire,Payments & Cards,246722.98,N,,,0.0,0.0,Cleared - False Positive
TXN-501010,2025-11-13 07:22:43,Card,Payments & Cards,43617.42,N,,,0.0,0.0,Cleared - False Positive
TXN-500188,2025-11-13 18:07:05,Online,Digital Banking,24466.68,Y,Card Not Present,Customer Reported,11414.07,1918.45,Under Review
TXN-501106,2025-11-14 08:55:18,Mobile,Digital Banking,19975.52,Y,Account Takeover,Manual Review,19595.26,653.73,Charged Off
TXN-501572,2025-11-15 02:13:51,Mobile,Digital Banking,10168.62,Y,Account Takeover,Manual Review,8216.46,1308.74,Under Review
TXN-501746,2025-11-15 02:25:04,Wire,Payments & Cards,218020.39,N,,,0.0,0.0,Cleared - False Positive
TXN-500362,2025-11-15 02:46:53,Card,Payments & Cards,5922.82,Y,Card Skimming,Manual Review,3068.62,545.42,Charged Off
TXN-502558,2025-11-15 13:41:31,Mobile,Digital Banking,26726.39,Y,Account Takeover,ML Model,16236.48,5564.83,Charged Off
TXN-500589,2025-11-15 16:50:46,Mobile,Digital Banking,33183.34,Y,Synthetic Identity,Customer Reported,18010.17,7214.83,Charged Off
TXN-500896,2025-11-16 01:00:27,ATM,Retail Banking,1208.47,N,,,0.0,0.0,Cleared - False Positive
TXN-500597,2025-11-16 02:29:03,Card,Payments & Cards,29572.88,N,,,0.0,0.0,Cleared - False Positive
TXN-502232,2025-11-16 07:52:16,Mobile,Digital Banking,4044.6,N,,,0.0,0.0,Cleared - False Positive
TXN-500855,2025-11-16 10:21:12,Card,Payments & Cards,43509.07,Y,Synthetic Identity,Rule Engine,41012.7,620.7,Under Review
TXN-501323,2025-11-16 11:48:35,ATM,Retail Banking,38094.74,N,,,0.0,0.0,Cleared - False Positive
TXN-500577,2025-11-16 12:24:10,Online,Digital Banking,14102.11,Y,Card Not Present,Manual Review,6299.54,949.79,Charged Off
TXN-501771,2025-11-16 15:48:29,Card,Payments & Cards,2004.68,Y,Card Not Present,Rule Engine,1720.18,20.55,Under Review
TXN-502409,2025-11-16 17:41:21,Mobile,Digital Banking,14430.28,Y,Account Takeover,Rule Engine,13657.22,5095.68,Under Review
TXN-500595,2025-11-17 00:58:21,Card,Payments & Cards,31257.97,N,,,0.0,0.0,Cleared - False Positive
TXN-501450,2025-11-17 08:56:56,ACH,Commercial Banking,31965.21,N,,,0.0,0.0,Cleared - False Positive
TXN-502051,2025-11-17 15:03:21,Mobile,Digital Banking,19206.96,Y,Account Takeover,Manual Review,17234.94,5817.83,Under Review
TXN-500031,2025-11-17 16:12:53,Wire,Payments & Cards,76715.21,N,,,0.0,0.0,Cleared - False Positive
TXN-501448,2025-11-17 20:09:00,Online,Digital Banking,32549.92,Y,Account Takeover,Manual Review,15362.02,68.96,Confirmed Fraud
TXN-501952,2025-11-18 00:53:52,Mobile,Digital Banking,5691.18,N,,,0.0,0.0,Cleared - False Positive
TXN-500352,2025-11-18 08:10:28,Card,Payments & Cards,130.05,Y,Synthetic Identity,Manual Review,114.96,21.31,Under Review
TXN-501391,2025-11-18 10:00:10,Mobile,Digital Banking,17480.25,N,,,0.0,0.0,Cleared - False Positive
TXN-501285,2025-11-18 13:14:12,Wire,Payments & Cards,166510.67,Y,Wire Fraud,Manual Review,78627.17,19107.65,Under Review
TXN-501324,2025-11-18 16:54:28,ACH,Commercial Banking,6410.89,N,,,0.0,0.0,Cleared - False Positive
TXN-501738,2025-11-18 17:57:11,Card,Payments & Cards,36374.72,Y,Card Not Present,Customer Reported,25452.5,1012.14,Confirmed Fraud
TXN-501929,2025-11-18 21:39:42,Mobile,Digital Banking,41885.15,N,,,0.0,0.0,Cleared - False Positive
TXN-500666,2025-11-18 23:40:37,Wire,Payments & Cards,158267.21,N,,,0.0,0.0,Cleared - False Positive
TXN-501129,2025-11-19 03:34:40,ACH,Commercial Banking,35167.94,Y,Synthetic Identity,ML Model,15385.91,89.61,Confirmed Fraud
TXN-500546,2025-11-19 15:35:12,Online,Digital Banking,27872.99,Y,Account Takeover,Rule Engine,17221.43,652.74,Confirmed Fraud
TXN-500402,2025-11-19 17:40:20,Mobile,Digital Banking,19637.26,N,,,0.0,0.0,Cleared - False Positive
TXN-500452,2025-11-19 20:41:51,Online,Digital Banking,16008.48,N,,,0.0,0.0,Cleared - False Positive
TXN-501461,2025-11-20 14:04:26,Online,Digital Banking,39247.64,Y,Card Not Present,Customer Reported,21521.13,3157.76,Confirmed Fraud
TXN-502231,2025-11-20 17:19:23,Mobile,Digital Banking,1370.53,Y,Account Takeover,Rule Engine,542.17,174.99,Confirmed Fraud
TXN-500569,2025-11-20 18:39:03,Mobile,Digital Banking,19186.08,N,,,0.0,0.0,Cleared - False Positive
TXN-501751,2025-11-21 05:05:02,Card,Payments & Cards,27270.56,N,,,0.0,0.0,Cleared - False Positive
TXN-500647,2025-11-22 06:07:07,Online,Digital Banking,42978.2,N,,,0.0,0.0,Cleared - False Positive
TXN-500398,2025-11-22 09:45:18,ATM,Retail Banking,23981.72,N,,,0.0,0.0,Cleared - False Positive
TXN-500914,2025-11-23 16:41:16,Card,Payments & Cards,44179.28,Y,Synthetic Identity,Rule Engine,19772.26,5621.92,Charged Off
TXN-500796,2025-11-23 23:23:31,ACH,Commercial Banking,36826.67,Y,Synthetic Identity,Customer Reported,29912.27,15189.73,Charged Off
TXN-501178,2025-11-24 09:21:07,Card,Payments & Cards,29543.71,Y,Synthetic Identity,ML Model,22686.68,646.64,Charged Off
TXN-500246,2025-11-24 20:53:50,Online,Digital Banking,18957.3,N,,,0.0,0.0,Cleared - False Positive
TXN-502526,2025-11-25 00:15:18,ACH,Commercial Banking,42839.74,Y,Account Takeover,Rule Engine,21736.29,9081.27,Charged Off
TXN-500799,2025-11-25 05:17:52,Mobile,Digital Banking,14421.99,Y,Synthetic Identity,Customer Reported,4956.55,1898.51,Charged Off
TXN-501602,2025-11-25 13:44:09,Card,Payments & Cards,35648.38,N,,,0.0,0.0,Cleared - False Positive
TXN-500193,2025-11-26 04:53:55,Card,Payments & Cards,38676.17,Y,Card Skimming,Rule Engine,25806.77,6594.43,Confirmed Fraud
TXN-502310,2025-11-26 05:00:35,Online,Digital Banking,26951.52,Y,Account Takeover,Rule Engine,16913.8,1015.01,Confirmed Fraud
TXN-502205,2025-11-26 17:42:01,Card,Payments & Cards,1287.22,Y,Synthetic Identity,Rule Engine,766.25,133.14,Recovered
TXN-501139,2025-11-27 03:44:49,Mobile,Digital Banking,41741.27,Y,Account Takeover,ML Model,21982.45,1002.93,Charged Off
TXN-501142,2025-11-27 11:03:15,Wire,Payments & Cards,76904.98,N,,,0.0,0.0,Cleared - False Positive
TXN-501022,2025-11-27 16:51:10,Card,Payments & Cards,14871.37,N,,,0.0,0.0,Cleared - False Positive
TXN-502419,2025-11-28 11:56:04,Online,Digital Banking,4521.9,N,,,0.0,0.0,Cleared - False Positive
TXN-500892,2025-11-28 12:54:42,Card,Payments & Cards,30538.94,Y,Card Skimming,Manual Review,29831.5,458.92,Recovered
TXN-502237,2025-11-29 00:13:44,ACH,Commercial Banking,13801.57,Y,Synthetic Identity,ML Model,12111.39,1618.03,Charged Off
TXN-502240,2025-11-29 06:33:51,Wire,Payments & Cards,6139.68,N,,,0.0,0.0,Cleared - False Positive
TXN-501059,2025-11-30 05:05:25,ACH,Commercial Banking,14548.13,N,,,0.0,0.0,Cleared - False Positive
TXN-501401,2025-11-30 14:36:42,ACH,Commercial Banking,10960.57,N,,,0.0,0.0,Cleared - False Positive
TXN-500641,2025-11-30 18:44:50,Wire,Payments & Cards,47389.77,N,,,0.0,0.0,Cleared - False Positive
TXN-501567,2025-12-01 10:05:17,Mobile,Digital Banking,29585.22,N,,,0.0,0.0,Cleared - False Positive
TXN-501333,2025-12-01 10:12:49,Mobile,Digital Banking,25983.35,Y,Account Takeover,ML Model,24198.27,10956.15,Charged Off
TXN-500386,2025-12-01 20:28:15,Online,Digital Banking,22810.69,Y,Card Not Present,Manual Review,16280.71,2496.57,Recovered
TXN-501279,2025-12-01 20:48:26,Mobile,Digital Banking,12725.43,N,,,0.0,0.0,Cleared - False Positive
TXN-502598,2025-12-01 21:42:48,ACH,Commercial Banking,38011.63,N,,,0.0,0.0,Cleared - False Positive
TXN-501066,2025-12-02 05:48:03,Wire,Payments & Cards,117964.77,N,,,0.0,0.0,Cleared - False Positive
TXN-501299,2025-12-02 06:12:22,Online,Digital Banking,26386.17,N,,,0.0,0.0,Cleared - False Positive
TXN-500779,2025-12-02 11:24:10,Mobile,Digital Banking,18241.39,Y,Account Takeover,Rule Engine,15730.23,1188.47,Confirmed Fraud
TXN-502429,2025-12-02 19:25:44,Card,Payments & Cards,30244.83,Y,Card Skimming,Manual Review,26993.54,7581.19,Charged Off
TXN-500759,2025-12-03 02:27:02,Card,Payments & Cards,19246.84,N,,,0.0,0.0,Cleared - False Positive
TXN-501407,2025-12-04 07:47:45,Card,Payments & Cards,17465.83,N,,,0.0,0.0,Cleared - False Positive
TXN-501849,2025-12-04 12:27:26,Card,Payments & Cards,15570.45,N,,,0.0,0.0,Cleared - False Positive
TXN-500942,2025-12-04 23:56:30,Card,Payments & Cards,3474.64,Y,Synthetic Identity,ML Model,1543.1,531.14,Under Review
TXN-502180,2025-12-05 08:17:48,Mobile,Digital Banking,23917.5,Y,Synthetic Identity,Customer Reported,9916.39,2264.03,Recovered
TXN-500440,2025-12-05 16:31:53,Mobile,Digital Banking,12133.94,N,,,0.0,0.0,Cleared - False Positive
TXN-500958,2025-12-05 23:13:10,Online,Digital Banking,9818.56,Y,Account Takeover,Rule Engine,4845.58,557.22,Under Review
TXN-501584,2025-12-06 03:34:39,ACH,Commercial Banking,40245.36,N,,,0.0,0.0,Cleared - False Positive
TXN-501704,2025-12-06 21:48:32,ACH,Commercial Banking,2129.1,N,,,0.0,0.0,Cleared - False Positive
TXN-500073,2025-12-07 04:13:59,Card,Payments & Cards,17232.64,N,,,0.0,0.0,Cleared - False Positive
TXN-500277,2025-12-07 04:24:46,Mobile,Digital Banking,42078.2,Y,Synthetic Identity,Rule Engine,24423.46,8883.86,Recovered
TXN-500201,2025-12-07 05:39:26,Mobile,Digital Banking,40144.78,N,,,0.0,0.0,Cleared - False Positive
TXN-502443,2025-12-07 14:33:23,Card,Payments & Cards,37975.68,N,,,0.0,0.0,Cleared - False Positive
TXN-501394,2025-12-07 17:42:13,Card,Payments & Cards,17440.92,N,,,0.0,0.0,Cleared - False Positive
TXN-501700,2025-12-08 06:28:37,ATM,Retail Banking,15463.91,Y,Card Skimming,ML Model,9008.59,2765.04,Recovered
TXN-500699,2025-12-08 10:41:15,Card,Payments & Cards,120.5,N,,,0.0,0.0,Cleared - False Positive
TXN-501822,2025-12-09 02:22:43,Online,Digital Banking,5722.44,Y,Account Takeover,Customer Reported,3906.67,1635.41,Under Review
TXN-502038,2025-12-09 08:25:20,Card,Payments & Cards,27095.36,N,,,0.0,0.0,Cleared - False Positive
TXN-502127,2025-12-09 14:50:13,ATM,Retail Banking,3766.91,Y,Card Skimming,Customer Reported,3459.12,1825.8,Charged Off
TXN-500996,2025-12-09 19:18:48,Mobile,Digital Banking,8119.29,Y,Account Takeover,Customer Reported,7409.07,1455.69,Recovered
TXN-500194,2025-12-09 22:01:09,ATM,Retail Banking,44382.8,Y,Card Not Present,ML Model,21381.95,4598.67,Under Review
TXN-501006,2025-12-10 01:32:22,Card,Payments & Cards,13579.96,Y,Synthetic Identity,Customer Reported,6424.9,129.86,Under Review
TXN-502483,2025-12-10 06:20:30,Card,Payments & Cards,2291.39,Y,Synthetic Identity,ML Model,1528.6,162.67,Confirmed Fraud
TXN-500994,2025-12-10 06:48:44,Online,Digital Banking,12731.33,Y,Account Takeover,Rule Engine,12293.15,4738.22,Under Review
TXN-500462,2025-12-10 17:09:59,Card,Payments & Cards,20239.24,Y,Card Skimming,Rule Engine,14139.16,360.22,Confirmed Fraud
TXN-502391,2025-12-10 21:31:40,ACH,Commercial Banking,6301.8,N,,,0.0,0.0,Cleared - False Positive
TXN-501973,2025-12-12 00:30:33,ACH,Commercial Banking,16522.82,N,,,0.0,0.0,Cleared - False Positive
TXN-501292,2025-12-12 11:30:46,Mobile,Digital Banking,34357.4,N,,,0.0,0.0,Cleared - False Positive
TXN-502071,2025-12-12 15:57:09,Online,Digital Banking,2917.22,Y,Account Takeover,ML Model,1492.07,44.03,Recovered
TXN-500225,2025-12-13 01:06:06,Card,Payments & Cards,5097.66,N,,,0.0,0.0,Cleared - False Positive
TXN-501464,2025-12-13 15:46:47,Online,Digital Banking,1646.29,N,,,0.0,0.0,Cleared - False Positive
TXN-500880,2025-12-14 09:00:41,ACH,Commercial Banking,2052.04,Y,Account Takeover,ML Model,1815.55,95.73,Confirmed Fraud
TXN-501548,2025-12-14 09:58:20,ACH,Commercial Banking,11359.96,N,,,0.0,0.0,Cleared - False Positive
TXN-500685,2025-12-15 03:28:42,ACH,Commercial Banking,31526.49,N,,,0.0,0.0,Cleared - False Positive
TXN-501034,2025-12-15 09:07:18,Mobile,Digital Banking,25114.57,N,,,0.0,0.0,Cleared - False Positive
TXN-500622,2025-12-15 11:12:25,Mobile,Digital Banking,26482.14,Y,Account Takeover,ML Model,26342.6,1833.91,Charged Off
TXN-501304,2025-12-15 11:35:55,ATM,Retail Banking,2359.46,Y,Card Not Present,Manual Review,1142.4,230.46,Under Review
TXN-500380,2025-12-15 18:06:18,Card,Payments & Cards,42409.29,Y,Synthetic Identity,ML Model,14291.79,396.74,Under Review
TXN-500834,2025-12-16 00:47:57,Wire,Payments & Cards,121886.07,N,,,0.0,0.0,Cleared - False Positive
TXN-501042,2025-12-16 06:19:36,ACH,Commercial Banking,39374.66,N,,,0.0,0.0,Cleared - False Positive
TXN-502248,2025-12-16 10:36:57,Mobile,Digital Banking,25535.07,Y,Synthetic Identity,ML Model,8440.07,1506.51,Under Review
TXN-500651,2025-12-17 03:17:34,Online,Digital Banking,14989.39,Y,Account Takeover,Customer Reported,11253.89,1826.39,Under Review
TXN-500754,2025-12-17 06:10:24,ATM,Retail Banking,10119.02,N,,,0.0,0.0,Cleared - False Positive
TXN-501437,2025-12-17 15:53:52,Online,Digital Banking,23586.61,Y,Card Not Present,ML Model,15456.11,1590.67,Recovered
TXN-500414,2025-12-17 17:09:06,Online,Digital Banking,41693.84,Y,Card Not Present,Manual Review,38097.03,15456.9,Confirmed Fraud
TXN-501301,2025-12-17 20:38:09,Wire,Payments & Cards,85274.27,Y,Business Email Compromise,Customer Reported,29694.46,721.52,Charged Off
TXN-501857,2025-12-17 22:36:08,Online,Digital Banking,44248.36,N,,,0.0,0.0,Cleared - False Positive
TXN-500693,2025-12-18 00:23:21,ATM,Retail Banking,19090.78,N,,,0.0,0.0,Cleared - False Positive
TXN-501928,2025-12-18 03:38:13,Online,Digital Banking,31694.22,N,,,0.0,0.0,Cleared - False Positive
TXN-500436,2025-12-18 04:05:44,Online,Digital Banking,39012.23,Y,Account Takeover,Manual Review,17267.34,2457.74,Charged Off
TXN-501689,2025-12-18 13:59:53,Mobile,Digital Banking,38568.93,N,,,0.0,0.0,Cleared - False Positive
TXN-501472,2025-12-19 04:09:33,Card,Payments & Cards,20693.09,N,,,0.0,0.0,Cleared - False Positive
TXN-502164,2025-12-20 05:43:05,ACH,Commercial Banking,12196.08,N,,,0.0,0.0,Cleared - False Positive
TXN-500730,2025-12-20 19:23:11,Online,Digital Banking,43719.8,Y,Card Not Present,ML Model,30330.57,4312.37,Charged Off
TXN-501519,2025-12-20 20:17:47,Online,Digital Banking,17439.66,N,,,0.0,0.0,Cleared - False Positive
TXN-502234,2025-12-21 05:11:22,Card,Payments & Cards,1142.33,N,,,0.0,0.0,Cleared - False Positive
TXN-501379,2025-12-21 05:15:20,ATM,Retail Banking,31278.28,Y,Card Not Present,ML Model,16014.49,1283.24,Confirmed Fraud
TXN-501996,2025-12-21 19:19:36,Online,Digital Banking,41390.47,Y,Account Takeover,Manual Review,14717.65,2878.72,Recovered
TXN-501662,2025-12-21 19:53:00,Mobile,Digital Banking,15536.54,Y,Account Takeover,Manual Review,9527.67,2778.16,Recovered
TXN-501780,2025-12-22 01:04:50,Card,Payments & Cards,25265.38,Y,Synthetic Identity,ML Model,21792.84,6166.67,Under Review
TXN-500326,2025-12-22 05:28:46,Online,Digital Banking,23440.53,N,,,0.0,0.0,Cleared - False Positive
TXN-501508,2025-12-22 21:07:24,Card,Payments & Cards,29764.76,Y,Card Not Present,Manual Review,26748.51,5779.19,Charged Off
TXN-500646,2025-12-23 03:10:15,Card,Payments & Cards,30294.34,N,,,0.0,0.0,Cleared - False Positive
TXN-500789,2025-12-23 03:32:47,Online,Digital Banking,6435.16,N,,,0.0,0.0,Cleared - False Positive
TXN-501615,2025-12-23 09:36:28,Online,Digital Banking,37040.38,N,,,0.0,0.0,Cleared - False Positive
TXN-501834,2025-12-23 14:56:39,Card,Payments & Cards,35517.22,Y,Card Not Present,Manual Review,31046.81,5460.89,Under Review
TXN-501750,2025-12-25 03:23:00,Mobile,Digital Banking,5200.35,Y,Account Takeover,Customer Reported,4223.87,46.1,Under Review
TXN-501456,2025-12-25 04:35:46,Online,Digital Banking,9326.05,N,,,0.0,0.0,Cleared - False Positive
TXN-500807,2025-12-25 11:31:12,Card,Payments & Cards,43649.53,Y,Synthetic Identity,ML Model,35164.07,19668.58,Under Review
TXN-501384,2025-12-25 11:38:14,Wire,Payments & Cards,64317.65,N,,,0.0,0.0,Cleared - False Positive
TXN-501986,2025-12-25 12:02:41,Online,Digital Banking,18073.92,N,,,0.0,0.0,Cleared - False Positive
TXN-500655,2025-12-25 16:35:40,Card,Payments & Cards,12767.01,N,,,0.0,0.0,Cleared - False Positive
TXN-500281,2025-12-25 19:26:24,ATM,Retail Banking,36533.78,N,,,0.0,0.0,Cleared - False Positive
TXN-501939,2025-12-26 09:43:23,Mobile,Digital Banking,5656.28,N,,,0.0,0.0,Cleared - False Positive
TXN-500930,2025-12-26 11:22:05,Wire,Payments & Cards,14633.73,N,,,0.0,0.0,Cleared - False Positive
TXN-501349,2025-12-26 11:37:52,Wire,Payments & Cards,189112.79,N,,,0.0,0.0,Cleared - False Positive
TXN-502057,2025-12-26 15:17:47,Card,Payments & Cards,32538.29,N,,,0.0,0.0,Cleared - False Positive
TXN-502295,2025-12-26 18:18:08,Online,Digital Banking,32586.22,N,,,0.0,0.0,Cleared - False Positive
TXN-501449,2025-12-26 18:22:07,Online,Digital Banking,17733.38,Y,Card Not Present,Manual Review,7255.37,496.24,Recovered
TXN-501605,2025-12-26 18:53:13,Card,Payments & Cards,44203.85,Y,Card Not Present,Manual Review,27670.63,849.67,Confirmed Fraud
TXN-502264,2025-12-27 05:09:09,Online,Digital Banking,43329.12,Y,Account Takeover,Rule Engine,18734.59,2475.81,Confirmed Fraud
TXN-500710,2025-12-27 14:09:27,Card,Payments & Cards,43096.38,N,,,0.0,0.0,Cleared - False Positive
TXN-500571,2025-12-27 18:40:12,Mobile,Digital Banking,3535.59,Y,Account Takeover,ML Model,1304.23,2.14,Recovered
TXN-500786,2025-12-27 18:47:52,ATM,Retail Banking,27401.08,N,,,0.0,0.0,Cleared - False Positive
TXN-501507,2025-12-27 23:18:08,Online,Digital Banking,34605.16,N,,,0.0,0.0,Cleared - False Positive
TXN-500505,2025-12-28 00:40:46,Card,Payments & Cards,42129.46,Y,Card Not Present,Customer Reported,20747.65,2125.65,Confirmed Fraud
TXN-500784,2025-12-28 05:28:05,Card,Payments & Cards,35827.2,N,,,0.0,0.0,Cleared - False Positive
TXN-502114,2025-12-28 18:07:31,ACH,Commercial Banking,23608.29,Y,Account Takeover,Customer Reported,15688.81,7010.23,Recovered
TXN-502097,2025-12-28 18:52:49,ACH,Commercial Banking,26972.93,N,,,0.0,0.0,Cleared - False Positive
TXN-500891,2025-12-28 20:24:58,Card,Payments & Cards,3888.44,Y,Synthetic Identity,ML Model,1702.01,48.24,Confirmed Fraud
TXN-500170,2025-12-28 22:01:00,ACH,Commercial Banking,29237.59,Y,Account Takeover,Rule Engine,18829.36,300.24,Under Review
TXN-500453,2025-12-29 00:35:32,Card,Payments & Cards,29777.79,Y,Card Not Present,Manual Review,26503.33,299.58,Recovered
TXN-501842,2025-12-29 09:08:45,ACH,Commercial Banking,23277.79,Y,Synthetic Identity,Rule Engine,7083.05,2063.49,Under Review
TXN-501853,2025-12-29 11:48:26,Online,Digital Banking,16304.07,N,,,0.0,0.0,Cleared - False Positive
TXN-502337,2025-12-29 11:48:28,Online,Digital Banking,30233.92,Y,Account Takeover,Customer Reported,20977.37,3223.22,Under Review
TXN-502250,2025-12-30 05:44:32,Card,Payments & Cards,25842.31,N,,,0.0,0.0,Cleared - False Positive
TXN-502145,2025-12-30 11:00:18,Card,Payments & Cards,20802.71,Y,Card Skimming,Rule Engine,13798.26,1075.64,Under Review
TXN-501275,2025-12-31 02:19:02,Card,Payments & Cards,28232.07,Y,Synthetic Identity,ML Model,17142.8,621.83,Recovered
TXN-501501,2025-12-31 09:57:21,ACH,Commercial Banking,40033.59,N,,,0.0,0.0,Cleared - False Positive
TXN-501477,2025-12-31 13:12:58,Wire,Payments & Cards,100262.75,N,,,0.0,0.0,Cleared - False Positive
TXN-502331,2026-01-01 03:35:05,Wire,Payments & Cards,65269.53,Y,Wire Fraud,ML Model,54415.15,12245.87,Under Review
TXN-502570,2026-01-01 06:04:49,ACH,Commercial Banking,18922.75,Y,Synthetic Identity,Rule Engine,16828.0,693.75,Charged Off
TXN-501220,2026-01-01 23:23:08,Mobile,Digital Banking,34059.54,N,,,0.0,0.0,Cleared - False Positive
TXN-502013,2026-01-02 12:44:36,ATM,Retail Banking,21140.02,Y,Card Skimming,Customer Reported,14499.07,2042.76,Under Review
TXN-501797,2026-01-03 01:06:42,Online,Digital Banking,38316.0,N,,,0.0,0.0,Cleared - False Positive
TXN-500873,2026-01-03 12:09:03,Card,Payments & Cards,12281.05,Y,Synthetic Identity,ML Model,6972.76,752.94,Under Review
TXN-501959,2026-01-03 21:11:08,ACH,Commercial Banking,7773.57,N,,,0.0,0.0,Cleared - False Positive
TXN-500668,2026-01-04 08:11:22,Card,Payments & Cards,25792.73,N,,,0.0,0.0,Cleared - False Positive
TXN-502451,2026-01-04 22:25:02,Card,Payments & Cards,44783.93,N,,,0.0,0.0,Cleared - False Positive
TXN-501715,2026-01-05 12:16:48,ATM,Retail Banking,40194.83,Y,Card Not Present,Manual Review,32679.26,3009.22,Recovered
TXN-502479,2026-01-05 19:54:28,Card,Payments & Cards,15865.47,N,,,0.0,0.0,Cleared - False Positive
TXN-500344,2026-01-06 02:02:26,ATM,Retail Banking,16260.7,Y,Card Not Present,Manual Review,9085.52,578.53,Recovered
TXN-500964,2026-01-06 02:49:11,Card,Payments & Cards,14673.99,Y,Synthetic Identity,ML Model,8674.95,2926.23,Confirmed Fraud
